anio,trazabilidad,departamento,tipo,modalidad,contratos,valor,nombre_geojson
2019.0,Departamento único,Córdoba,Suministros,Mínima cuantía,6,367235943.6,CORDOBA
2019.0,Departamento único,Córdoba,Suministros,Selección abreviada subasta inversa,1,336319942.0,CORDOBA
2019.0,Departamento único,Guainía,Interventoría,Concurso de méritos abierto,1,199156006.0,GUAINIA
2019.0,Departamento único,Guaviare,Interventoría,Mínima cuantía,3,114572605.0,GUAVIARE
2019.0,Departamento único,Guaviare,Suministros,Mínima cuantía,1,81994379.0,GUAVIARE
2019.0,Departamento único,Huila,Consultoría,Concurso de méritos abierto,1,88274914.0,HUILA
2019.0,Departamento único,Huila,Interventoría,Concurso de méritos abierto,4,3285728007.0,HUILA
2019.0,Departamento único,Huila,Interventoría,Mínima cuantía,3,98593909.0,HUILA
2019.0,Departamento único,Huila,Obra,Contratación Directa (con ofertas),1,250000000.0,HUILA
2019.0,Departamento único,Huila,Obra,Licitación pública,2,16090402145.0,HUILA
2019.0,Departamento único,Huila,Obra,Licitación pública Obra Publica,26,25422813978.38,HUILA
2019.0,Departamento único,Huila,Obra,Mínima cuantía,2,130960872.0,HUILA
2019.0,Departamento único,Huila,Obra,Selección Abreviada de Menor Cuantía,5,1448831512.0,HUILA
2019.0,Departamento único,Huila,Prestación de servicios,Mínima cuantía,13,801258553.5,HUILA
2019.0,Departamento único,La Guajira,Interventoría,Concurso de méritos abierto,4,2114284606.0,LA GUAJIRA
2019.0,Departamento único,La Guajira,Obra,Mínima cuantía,1,11657002.0,LA GUAJIRA
2019.0,Departamento único,La Guajira,Prestación de servicios,Mínima cuantía,1,1846800.0,LA GUAJIRA
2019.0,Departamento único,Magdalena,Consultoría,Concurso de méritos abierto,2,637261660.0,MAGDALENA
2019.0,Departamento único,Magdalena,Interventoría,Concurso de méritos abierto,4,2873140642.41,MAGDALENA
2019.0,Departamento único,Magdalena,Obra,Licitación pública Obra Publica,7,10973931413.0,MAGDALENA
2019.0,Departamento único,Magdalena,Obra,Mínima cuantía,4,230739299.66,MAGDALENA
2019.0,Departamento único,Magdalena,Obra,Selección Abreviada de Menor Cuantía,2,643069711.0,MAGDALENA
2019.0,Departamento único,Magdalena,Prestación de servicios,Contratación directa,3,198699985.0,MAGDALENA
2019.0,Departamento único,Meta,Consultoría,Concurso de méritos abierto,1,371345450.0,META
2019.0,Departamento único,Meta,Interventoría,Mínima cuantía,1,75857293.0,META
2019.0,Departamento único,Meta,Obra,Licitación pública Obra Publica,1,2074617918.0,META
2019.0,Departamento único,Meta,Obra,Mínima cuantía,9,641119105.58,META
2019.0,Departamento único,Meta,Obra,Selección Abreviada de Menor Cuantía,1,498908079.0,META
2019.0,Departamento único,Nariño,Consultoría,Concurso de méritos abierto,4,8845382866.0,NARIÑO
2019.0,Departamento único,Nariño,Consultoría,Mínima cuantía,4,252261994.0,NARIÑO
2019.0,Departamento único,Nariño,Interventoría,Concurso de méritos abierto,5,4275381607.0,NARIÑO
2019.0,Departamento único,Nariño,Interventoría,Mínima cuantía,3,133264768.0,NARIÑO
2019.0,Departamento único,Nariño,Obra,Licitación pública Obra Publica,43,45228191878.2,NARIÑO
2019.0,Departamento único,Nariño,Obra,Mínima cuantía,13,998918946.0,NARIÑO
2019.0,Departamento único,Nariño,Obra,Selección Abreviada de Menor Cuantía,5,2065797730.0,NARIÑO
2019.0,Departamento único,Nariño,Prestación de servicios,Mínima cuantía,1,33918058.0,NARIÑO
2019.0,Departamento único,Nariño,Suministros,Mínima cuantía,1,76455477.0,NARIÑO
2019.0,Departamento único,Norte de Santander,Consultoría,Concurso de méritos abierto,1,323361080.0,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Interventoría,Concurso de méritos abierto,6,4436562415.43,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Interventoría,Mínima cuantía,5,368406134.0,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Obra,Licitación pública Obra Publica,13,9038707680.0,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Obra,Mínima cuantía,15,1148662965.0,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Obra,Selección Abreviada de Menor Cuantía,3,1154471021.0,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Otro,Mínima cuantía,1,4432750.0,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Prestación de servicios,Mínima cuantía,1,24000000.0,NORTE DE SANTANDER
2019.0,Departamento único,Norte de Santander,Suministros,Mínima cuantía,1,12430145.0,NORTE DE SANTANDER
2019.0,Departamento único,Putumayo,Consultoría,Concurso de méritos abierto,1,2612803290.0,PUTUMAYO
2019.0,Departamento único,Putumayo,Consultoría,Mínima cuantía,3,139136468.0,PUTUMAYO
2019.0,Departamento único,Putumayo,Interventoría,Concurso de méritos abierto,1,1677155173.0,PUTUMAYO
2019.0,Departamento único,Putumayo,Interventoría,Mínima cuantía,2,73666994.0,PUTUMAYO
2019.0,Departamento único,Putumayo,Obra,Licitación pública,2,18562406464.0,PUTUMAYO
2019.0,Departamento único,Putumayo,Obra,Licitación pública Obra Publica,1,1136959400.0,PUTUMAYO
2019.0,Departamento único,Putumayo,Obra,Mínima cuantía,12,716060747.2,PUTUMAYO
2019.0,Departamento único,Putumayo,Obra,Selección Abreviada de Menor Cuantía,3,1209041979.5,PUTUMAYO
2019.0,Departamento único,Putumayo,Suministros,Mínima cuantía,3,245308471.0,PUTUMAYO
2019.0,Departamento único,Putumayo,Suministros,Selección Abreviada de Menor Cuantía,4,3187289287.0,PUTUMAYO
2019.0,Departamento único,Quindío,Consultoría,Concurso de méritos abierto,2,2767785768.0,QUINDIO
2019.0,Departamento único,Quindío,Consultoría,Mínima cuantía,1,108347001.0,QUINDIO
2019.0,Departamento único,Quindío,Obra,Licitación pública,1,219638263398.0,QUINDIO
2019.0,Departamento único,Quindío,Obra,Licitación pública Obra Publica,2,3565419154.0,QUINDIO
2019.0,Departamento único,Quindío,Obra,Mínima cuantía,4,261174616.0,QUINDIO
2019.0,Departamento único,Quindío,Obra,Selección Abreviada de Menor Cuantía,2,565956492.5,QUINDIO
2019.0,Departamento único,Quindío,Prestación de servicios,Contratación directa,4,315600000.0,QUINDIO
2019.0,Departamento único,Quindío,Prestación de servicios,Mínima cuantía,1,3835370.0,QUINDIO
2019.0,Departamento único,Quindío,Suministros,Mínima cuantía,1,75398400.0,QUINDIO
2019.0,Departamento único,Risaralda,Consultoría,Mínima cuantía,1,61014433.0,RISARALDA
2019.0,Departamento único,Risaralda,Interventoría,Concurso de méritos abierto,2,1421616418.0,RISARALDA
2019.0,Departamento único,Risaralda,Interventoría,Mínima cuantía,1,55612550.0,RISARALDA
2019.0,Departamento único,Risaralda,Obra,Mínima cuantía,3,233593372.0,RISARALDA
2019.0,Departamento único,Risaralda,Obra,Selección Abreviada de Menor Cuantía,2,988082380.0,RISARALDA
2019.0,Departamento único,Risaralda,Prestación de servicios,Mínima cuantía,1,82000000.0,RISARALDA
2019.0,Departamento único,Risaralda,Suministros,Mínima cuantía,1,67997523.0,RISARALDA
2019.0,Departamento único,San Andrés y Providencia,Consultoría,Concurso de méritos abierto,1,216734500.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2019.0,Departamento único,Santander,Consultoría,Concurso de méritos abierto,2,1011861284.0,SANTANDER
2019.0,Departamento único,Santander,Consultoría,Mínima cuantía,2,83949339.0,SANTANDER
2019.0,Departamento único,Santander,Interventoría,Concurso de méritos abierto,6,19835747752.0,SANTANDER
2019.0,Departamento único,Santander,Interventoría,Mínima cuantía,3,195790830.0,SANTANDER
2019.0,Departamento único,Santander,Obra,Licitación pública Obra Publica,3,15143101932.0,SANTANDER
2019.0,Departamento único,Santander,Obra,Mínima cuantía,2,119549135.0,SANTANDER
2019.0,Departamento único,Santander,Obra,Selección Abreviada de Menor Cuantía,1,226893426.0,SANTANDER
2019.0,Departamento único,Santander,Suministros,Mínima cuantía,1,62890036.0,SANTANDER
2019.0,Departamento único,Sucre,Interventoría,Concurso de méritos abierto,2,7443387131.0,SUCRE
2019.0,Departamento único,Sucre,Interventoría,Mínima cuantía,3,128981700.0,SUCRE
2019.0,Departamento único,Sucre,Obra,Licitación pública Obra Publica,1,1079766151.0,SUCRE
2019.0,Departamento único,Sucre,Obra,Mínima cuantía,2,75137758.0,SUCRE
2019.0,Departamento único,Sucre,Obra,Selección Abreviada de Menor Cuantía,8,2341727588.0,SUCRE
2019.0,Departamento único,Tolima,Consultoría,Mínima cuantía,2,117158273.0,TOLIMA
2019.0,Departamento único,Tolima,Interventoría,Concurso de méritos abierto,2,303259198.0,TOLIMA
2019.0,Departamento único,Tolima,Interventoría,Mínima cuantía,1,28989080.0,TOLIMA
2019.0,Departamento único,Tolima,Obra,Licitación pública,2,422221385515.0,TOLIMA
2019.0,Departamento único,Tolima,Obra,Licitación pública Obra Publica,4,8495429735.0,TOLIMA
2019.0,Departamento único,Tolima,Obra,Mínima cuantía,4,326737267.0,TOLIMA
2019.0,Departamento único,Tolima,Obra,Selección Abreviada de Menor Cuantía,7,2764557738.0,TOLIMA
2019.0,Departamento único,Tolima,Suministros,Mínima cuantía,4,241261552.0,TOLIMA
2019.0,Departamento único,Valle del Cauca,Consultoría,Concurso de méritos abierto,2,3767876274.0,VALLE DEL CAUCA
2019.0,Departamento único,Valle del Cauca,Interventoría,Concurso de méritos abierto,4,2212764938.0,VALLE DEL CAUCA
2019.0,Departamento único,Valle del Cauca,Interventoría,Mínima cuantía,1,53986590.0,VALLE DEL CAUCA
2019.0,Departamento único,Valle del Cauca,Obra,Licitación pública Obra Publica,2,24220145304.0,VALLE DEL CAUCA
2019.0,Departamento único,Valle del Cauca,Obra,Mínima cuantía,2,83553124.0,VALLE DEL CAUCA
2019.0,Departamento único,Vaupés,Consultoría,Concurso de méritos abierto,1,389494735.0,VAUPES
2019.0,Departamento único,Vaupés,Interventoría,Concurso de méritos abierto,1,956752582.0,VAUPES
2019.0,Departamento único,Vaupés,Interventoría,Mínima cuantía,1,81518244.0,VAUPES
2019.0,Multidepartamental,,Consultoría,Concurso de méritos abierto,2,1139673749.0,
2019.0,Multidepartamental,,Consultoría,Mínima cuantía,1,28260120.0,
2019.0,Multidepartamental,,Interventoría,Concurso de méritos abierto,11,53334063427.0,
2019.0,Multidepartamental,,Interventoría,Mínima cuantía,3,126988671.0,
2019.0,Multidepartamental,,Obra,Licitación pública Obra Publica,9,77938930633.0,
2019.0,Multidepartamental,,Obra,Mínima cuantía,15,1120521387.0,
2019.0,Multidepartamental,,Obra,Selección Abreviada de Menor Cuantía,2,379343379.0,
2019.0,Multidepartamental,,Prestación de servicios,Licitación pública,1,1120454557.0,
2019.0,Multidepartamental,,Prestación de servicios,Mínima cuantía,5,375035945.0,
2019.0,Multidepartamental,,Suministros,Mínima cuantía,1,81603774.0,
2019.0,No territorializable,,Arrendamiento de inmuebles,Contratación directa,1,51340517661.23,
2019.0,No territorializable,,Arrendamiento de muebles,Mínima cuantía,1,89041372.0,
2019.0,No territorializable,,Compraventa,Mínima cuantía,4,205903258.0,
2019.0,No territorializable,,Compraventa,Selección abreviada subasta inversa,6,5425572295.0,
2019.0,No territorializable,,Concesión,Licitación pública,1,201490336335.0,
2019.0,No territorializable,,Consultoría,Concurso de méritos abierto,4,4151933348.0,
2019.0,No territorializable,,Consultoría,Mínima cuantía,6,393284920.2,
2019.0,No territorializable,,Interventoría,Concurso de méritos abierto,6,15008832174.27,
2019.0,No territorializable,,Interventoría,Mínima cuantía,12,428671685.0,
2019.0,No territorializable,,Obra,Licitación pública,10,29045844373.3,
2019.0,No territorializable,,Obra,Licitación pública Obra Publica,27,67697736732.96,
2019.0,No territorializable,,Obra,Mínima cuantía,74,5636519713.27,
2019.0,No territorializable,,Obra,Selección Abreviada de Menor Cuantía,21,7094662519.67,
2019.0,No territorializable,,Otro,Contratación directa,3,170000000.0,
2019.0,No territorializable,,Otro,Mínima cuantía,1,8291540.0,
2019.0,No territorializable,,Prestación de servicios,Contratación directa,310,21198940525.52,
2019.0,No territorializable,,Prestación de servicios,Licitación pública,3,13938107076.0,
2019.0,No territorializable,,Prestación de servicios,Mínima cuantía,11,439671523.0,
2019.0,No territorializable,,Prestación de servicios,Selección Abreviada de Menor Cuantía,2,1210000000.0,
2019.0,No territorializable,,Prestación de servicios,Selección abreviada subasta inversa,2,1690022600.0,
2019.0,No territorializable,,Seguros,Mínima cuantía,1,82598135.0,
2019.0,No territorializable,,Suministros,Mínima cuantía,47,3494314023.46,
2019.0,No territorializable,,Suministros,Selección Abreviada de Menor Cuantía,4,3055793006.0,
2019.0,No territorializable,,Suministros,Selección abreviada subasta inversa,5,4717091419.8,
2020.0,Departamento único,Amazonas,Consultoría,Concurso de méritos abierto,1,237976200.0,AMAZONAS
2020.0,Departamento único,Amazonas,Interventoría,Concurso de méritos abierto,3,2124404688.0,AMAZONAS
2020.0,Departamento único,Amazonas,Obra,Contratación directa,1,663000000.0,AMAZONAS
2020.0,Departamento único,Amazonas,Obra,Licitación pública Obra Publica,3,39993847158.0,AMAZONAS
2020.0,Departamento único,Antioquia,Consultoría,Concurso de méritos abierto,3,1474447591.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Consultoría,Mínima cuantía,1,56099746.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Interventoría,Concurso de méritos abierto,9,21914456589.51,ANTIOQUIA
2020.0,Departamento único,Antioquia,Interventoría,Mínima cuantía,3,284645977.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Obra,Contratación directa,39,37553633272.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Obra,Licitación pública Obra Publica,2,204641242349.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Obra,Mínima cuantía,3,211672406.81,ANTIOQUIA
2020.0,Departamento único,Antioquia,Obra,Selección Abreviada de Menor Cuantía,5,2907728216.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Otro,Contratación directa,1,510000000.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Prestación de servicios,Contratación directa,3,72046667.0,ANTIOQUIA
2020.0,Departamento único,Antioquia,Suministros,Mínima cuantía,3,216256558.0,ANTIOQUIA
2020.0,Departamento único,Arauca,Interventoría,Concurso de méritos abierto,2,593912913.0,ARAUCA
2020.0,Departamento único,Arauca,Obra,Contratación directa,6,5739364929.52,ARAUCA
2020.0,Departamento único,Arauca,Obra,Licitación pública Obra Publica,1,1794657498.0,ARAUCA
2020.0,Departamento único,Arauca,Obra,Selección Abreviada de Menor Cuantía,1,418617165.0,ARAUCA
2020.0,Departamento único,Atlántico,Consultoría,Concurso de méritos abierto,1,3003177700.38,ATLANTICO
2020.0,Departamento único,Atlántico,Interventoría,Concurso de méritos abierto,2,1196835164.0,ATLANTICO
2020.0,Departamento único,Atlántico,Obra,Contratación directa,7,4939333443.5,ATLANTICO
2020.0,Departamento único,Atlántico,Obra,Mínima cuantía,2,129191036.0,ATLANTICO
2020.0,Departamento único,Bogotá D.C.,Consultoría,Concurso de méritos abierto,1,1547600950.0,SANTAFE DE BOGOTA D.C
2020.0,Departamento único,Bogotá D.C.,Interventoría,Concurso de méritos abierto,1,345635500.0,SANTAFE DE BOGOTA D.C
2020.0,Departamento único,Bogotá D.C.,Obra,Mínima cuantía,1,69514653.0,SANTAFE DE BOGOTA D.C
2020.0,Departamento único,Bogotá D.C.,Prestación de servicios,Mínima cuantía,1,36999998.0,SANTAFE DE BOGOTA D.C
2020.0,Departamento único,Bogotá D.C.,Prestación de servicios,Selección Abreviada de Menor Cuantía,1,1267645526.0,SANTAFE DE BOGOTA D.C
2020.0,Departamento único,Bolívar,Interventoría,Concurso de méritos abierto,5,2556998997.0,BOLIVAR
2020.0,Departamento único,Bolívar,Interventoría,Mínima cuantía,1,24927287.0,BOLIVAR
2020.0,Departamento único,Bolívar,Obra,Contratación directa,15,16979028081.0,BOLIVAR
2020.0,Departamento único,Bolívar,Obra,Licitación pública Obra Publica,1,1005664497.0,BOLIVAR
2020.0,Departamento único,Bolívar,Obra,Mínima cuantía,4,239321079.57999998,BOLIVAR
2020.0,Departamento único,Bolívar,Otro,Contratación directa,1,1000000000.0,BOLIVAR
2020.0,Departamento único,Bolívar,Prestación de servicios,Mínima cuantía,2,21141540.0,BOLIVAR
2020.0,Departamento único,Bolívar,Suministros,Mínima cuantía,1,66196537.5,BOLIVAR
2020.0,Departamento único,Boyacá,Consultoría,Concurso de méritos abierto,3,8588579361.0,BOYACA
2020.0,Departamento único,Boyacá,Interventoría,Concurso de méritos abierto,7,4141157943.0,BOYACA
2020.0,Departamento único,Boyacá,Interventoría,Mínima cuantía,1,79174250.0,BOYACA
2020.0,Departamento único,Boyacá,Obra,Contratación directa,18,15599738966.0,BOYACA
2020.0,Departamento único,Boyacá,Obra,Licitación pública Obra Publica,27,48023973546.09,BOYACA
2020.0,Departamento único,Boyacá,Obra,Mínima cuantía,2,82181476.5,BOYACA
2020.0,Departamento único,Boyacá,Obra,Selección Abreviada de Menor Cuantía,3,1208946063.0,BOYACA
2020.0,Departamento único,Boyacá,Otro,Contratación directa,8,7536896274.5,BOYACA
2020.0,Departamento único,Boyacá,Suministros,Mínima cuantía,1,74604670.0,BOYACA
2020.0,Departamento único,Caldas,Consultoría,Concurso de méritos abierto,1,376377400.0,CALDAS
2020.0,Departamento único,Caldas,Interventoría,Concurso de méritos abierto,1,104883460.0,CALDAS
2020.0,Departamento único,Caldas,Obra,Contratación directa,7,10117507680.0,CALDAS
2020.0,Departamento único,Caldas,Obra,Mínima cuantía,1,30237362.0,CALDAS
2020.0,Departamento único,Caldas,Obra,Selección Abreviada de Menor Cuantía,1,223316810.0,CALDAS
2020.0,Departamento único,Caldas,Suministros,Mínima cuantía,4,279721204.0,CALDAS
2020.0,Departamento único,Caquetá,Consultoría,Concurso de méritos abierto,3,7261414585.0,CAQUETA
2020.0,Departamento único,Caquetá,Interventoría,Concurso de méritos abierto,7,3873793613.0,CAQUETA
2020.0,Departamento único,Caquetá,Obra,Contratación directa,10,10689242185.0,CAQUETA
2020.0,Departamento único,Caquetá,Obra,Licitación pública Obra Publica,3,4976942883.0,CAQUETA
